id block condition stim stim_cat frequency response rt censor acc
15 5 speed 6299 nonword nw_very_low error 0.761 TRUE FALSE
15 5 speed 6137 nonword nw_very_low nonword 0.938 FALSE TRUE
15 5 speed 6527 nonword nw_very_low nonword 0.471 FALSE TRUE
15 5 speed 2801 word low nonword 0.376 FALSE FALSE
15 5 speed 2511 word low word 0.502 FALSE TRUE
15 5 speed 2648 word low word 0.499 FALSE TRUE
15 5 speed 1110 word high word 0.416 FALSE TRUE
15 5 speed 1688 word high word 0.397 FALSE TRUE
15 5 speed 2050 word low word 0.418 FALSE TRUE
15 5 speed 6252 nonword nw_very_low nonword 0.583 FALSE TRUE
15 5 speed 6682 nonword nw_very_low nonword 0.47 FALSE TRUE
15 5 speed 3068 word very_low word 0.511 FALSE TRUE
15 5 speed 1736 word high word 0.521 FALSE TRUE
15 5 speed 2434 word low word 0.458 FALSE TRUE
15 5 speed 4582 nonword nw_high nonword 0.458 FALSE TRUE
15 5 speed 5351 nonword nw_low nonword 0.566 FALSE TRUE
15 5 speed 5029 nonword nw_low word 0.512 FALSE FALSE
15 5 speed 4615 nonword nw_high nonword 0.574 FALSE TRUE
15 5 speed 5632 nonword nw_low nonword 0.388 FALSE TRUE
15 5 speed 4603 nonword nw_high nonword 0.679 FALSE TRUE
15 5 speed 1496 word high nonword 0.501 FALSE FALSE
15 5 speed 3309 word very_low word 0.574 FALSE TRUE
15 5 speed 6672 nonword nw_very_low nonword 0.667 FALSE TRUE
15 5 speed 6053 nonword nw_very_low nonword 0.554 FALSE TRUE
15 5 speed 3289 word very_low word 0.585 FALSE TRUE
15 5 speed 2046 word low word 0.469 FALSE TRUE
15 5 speed 6215 nonword nw_very_low nonword 0.438 FALSE TRUE
15 5 speed 4601 nonword nw_high nonword 0.545 FALSE TRUE
15 5 speed 5247 nonword nw_low nonword 0.458 FALSE TRUE
15 5 speed 4724 nonword nw_high nonword 0.551 FALSE TRUE
15 5 speed 1750 word high word 0.575 FALSE TRUE
15 5 speed 3481 word very_low word 0.512 FALSE TRUE
15 5 speed 6342 nonword nw_very_low nonword 0.574 FALSE TRUE
15 5 speed 4668 nonword nw_high nonword 0.482 FALSE TRUE
15 5 speed 1102 word high word 0.491 FALSE TRUE
15 5 speed 6273 nonword nw_very_low nonword 0.524 FALSE TRUE
15 5 speed 1264 word high word 0.491 FALSE TRUE
15 5 speed 6353 nonword nw_very_low word 0.502 FALSE FALSE
15 5 speed 2229 word low word 0.632 FALSE TRUE
15 5 speed 5399 nonword nw_low nonword 0.521 FALSE TRUE
15 5 speed 1159 word high word 0.483 FALSE TRUE
15 5 speed 3403 word very_low word 0.594 FALSE TRUE
15 5 speed 5386 nonword nw_low nonword 0.677 FALSE TRUE
15 5 speed 5619 nonword nw_low word 0.439 FALSE FALSE
15 5 speed 2027 word low word 0.428 FALSE TRUE
15 5 speed 4281 nonword nw_high nonword 0.491 FALSE TRUE
15 5 speed 4398 nonword nw_high nonword 0.441 FALSE TRUE
15 5 speed 3002 word very_low nonword 0.586 FALSE FALSE
15 5 speed 5008 nonword nw_low nonword 0.727 FALSE TRUE
15 5 speed 2540 word low word 0.502 FALSE TRUE
15 5 speed 3384 word very_low word 0.522 FALSE TRUE
15 5 speed 4411 nonword nw_high nonword 0.438 FALSE TRUE
15 5 speed 4130 nonword nw_high nonword 0.607 FALSE TRUE
15 5 speed 5081 nonword nw_low nonword 0.471 FALSE TRUE
15 5 speed 6413 nonword nw_very_low nonword 0.606 FALSE TRUE
15 5 speed 3028 word very_low nonword 0.586 FALSE FALSE
15 5 speed 2225 word low nonword 0.76 FALSE FALSE
15 5 speed 5255 nonword nw_low nonword 0.543 FALSE TRUE
15 5 speed 1459 word high word 0.638 FALSE TRUE
15 5 speed 3607 word very_low nonword 0.644 FALSE FALSE
15 5 speed 1067 word high word 0.635 FALSE TRUE
15 5 speed 1243 word high word 0.481 FALSE TRUE
15 5 speed 4593 nonword nw_high word 0.688 FALSE FALSE
15 5 speed 5362 nonword nw_low nonword 0.626 FALSE TRUE
15 5 speed 3138 word very_low word 0.65 FALSE TRUE
15 5 speed 3284 word very_low word 0.666 FALSE TRUE
15 5 speed 2370 word low word 0.668 FALSE TRUE
15 5 speed 6225 nonword nw_very_low nonword 0.957 FALSE TRUE
15 5 speed 2395 word low word 0.743 FALSE TRUE
15 5 speed 4422 nonword nw_high nonword 0.521 FALSE TRUE
15 5 speed 2597 word low word 0.658 FALSE TRUE
15 5 speed 4667 nonword nw_high nonword 0.511 FALSE TRUE
15 5 speed 1217 word high word 0.586 FALSE TRUE
15 5 speed 5566 nonword nw_low nonword 0.594 FALSE TRUE
15 5 speed 4666 nonword nw_high nonword 0.607 FALSE TRUE
15 5 speed 2486 word low nonword 0.542 FALSE FALSE
15 5 speed 6104 nonword nw_very_low nonword 0.678 FALSE TRUE
15 5 speed 3739 word very_low word 0.521 FALSE TRUE
15 5 speed 1231 word high word 0.836 FALSE TRUE
15 5 speed 3366 word very_low nonword 0.584 FALSE FALSE
15 5 speed 4338 nonword nw_high word 0.498 FALSE FALSE
15 5 speed 5495 nonword nw_low nonword 0.571 FALSE TRUE
15 5 speed 1692 word high word 0.543 FALSE TRUE
15 5 speed 2101 word low word 0.575 FALSE TRUE
15 5 speed 5401 nonword nw_low word 0.375 FALSE FALSE
15 5 speed 3147 word very_low word 0.491 FALSE TRUE
15 5 speed 6593 nonword nw_very_low nonword 0.595 FALSE TRUE
15 5 speed 3485 word very_low word 0.595 FALSE TRUE
15 5 speed 3046 word very_low nonword 0.45 FALSE FALSE
15 5 speed 5317 nonword nw_low nonword 0.574 FALSE TRUE
15 5 speed 4674 nonword nw_high nonword 0.511 FALSE TRUE
15 5 speed 5820 nonword nw_low nonword 0.78 FALSE TRUE
15 6 accuracy 5683 nonword nw_low nonword 1.123 FALSE TRUE
15 6 accuracy 2751 word low word 0.898 FALSE TRUE
15 6 accuracy 6680 nonword nw_very_low nonword 1.003 FALSE TRUE
15 6 accuracy 4474 nonword nw_high nonword 0.659 FALSE TRUE
15 6 accuracy 6330 nonword nw_very_low nonword 0.711 FALSE TRUE
15 6 accuracy 3187 word very_low nonword 0.785 FALSE FALSE
15 6 accuracy 1801 word high word 0.764 FALSE TRUE
15 6 accuracy 1226 word high word 0.762 FALSE TRUE
15 6 accuracy 1368 word high word 0.606 FALSE TRUE
15 6 accuracy 3642 word very_low word 0.968 FALSE TRUE
15 6 accuracy 6544 nonword nw_very_low nonword 0.68 FALSE TRUE
15 6 accuracy 4315 nonword nw_high nonword 0.795 FALSE TRUE
15 6 accuracy 2041 word low word 0.763 FALSE TRUE
15 6 accuracy 1176 word high word 1.096 FALSE TRUE
15 6 accuracy 6193 nonword nw_very_low nonword 0.804 FALSE TRUE
15 6 accuracy 3535 word very_low nonword 1.324 FALSE FALSE
15 6 accuracy 6592 nonword nw_very_low nonword 0.68 FALSE TRUE
15 6 accuracy 2639 word low word 0.846 FALSE TRUE
15 6 accuracy 4689 nonword nw_high nonword 0.698 FALSE TRUE
15 6 accuracy 3176 word very_low word 0.596 FALSE TRUE
15 6 accuracy 6622 nonword nw_very_low nonword 0.585 FALSE TRUE
15 6 accuracy 3501 word very_low word 0.867 FALSE TRUE
15 6 accuracy 1462 word high word 0.873 FALSE TRUE
15 6 accuracy 3216 word very_low word 0.782 FALSE TRUE
15 6 accuracy 4767 nonword nw_high nonword 0.927 FALSE TRUE
15 6 accuracy 6632 nonword nw_very_low nonword 1.373 FALSE TRUE
15 6 accuracy 6074 nonword nw_very_low nonword 0.96 FALSE TRUE
15 6 accuracy 5113 nonword nw_low nonword 0.729 FALSE TRUE
15 6 accuracy 5281 nonword nw_low word 1.49 FALSE FALSE
15 6 accuracy 5248 nonword nw_low nonword 1.01 FALSE TRUE
15 6 accuracy 2432 word low word 0.637 FALSE TRUE
15 6 accuracy 5775 nonword nw_low nonword 1.114 FALSE TRUE
15 6 accuracy 4133 nonword nw_high nonword 0.875 FALSE TRUE
15 6 accuracy 5200 nonword nw_low nonword 0.892 FALSE TRUE
15 6 accuracy 4123 nonword nw_high nonword 0.826 FALSE TRUE
15 6 accuracy 3386 word very_low word 0.968 FALSE TRUE
15 6 accuracy 6496 nonword nw_very_low nonword 1.134 FALSE TRUE
15 6 accuracy 1542 word high word 0.556 FALSE TRUE
15 6 accuracy 5532 nonword nw_low nonword 1.863 FALSE TRUE
15 6 accuracy 1208 word high word 0.557 FALSE TRUE
15 6 accuracy 6423 nonword nw_very_low nonword 1.488 FALSE TRUE
15 6 accuracy 4747 nonword nw_high nonword 0.824 FALSE TRUE
15 6 accuracy 3716 word very_low word 0.815 FALSE TRUE
15 6 accuracy 2815 word low word 0.866 FALSE TRUE
15 6 accuracy 3170 word very_low nonword 1.27 FALSE FALSE
15 6 accuracy 5377 nonword nw_low nonword 0.854 FALSE TRUE
15 6 accuracy 1158 word high word 0.845 FALSE TRUE
15 6 accuracy 5581 nonword nw_low nonword 0.752 FALSE TRUE
15 6 accuracy 6683 nonword nw_very_low nonword 0.576 FALSE TRUE
15 6 accuracy 6119 nonword nw_very_low nonword 0.638 FALSE TRUE
15 6 accuracy 2187 word low word 0.742 FALSE TRUE
15 6 accuracy 6151 nonword nw_very_low nonword 0.647 FALSE TRUE
15 6 accuracy 3290 word very_low word 0.77 FALSE TRUE
15 6 accuracy 5078 nonword nw_low nonword 0.721 FALSE TRUE
15 6 accuracy 3401 word very_low word 0.855 FALSE TRUE
15 6 accuracy 5072 nonword nw_low nonword 0.865 FALSE TRUE
15 6 accuracy 2595 word low word 0.939 FALSE TRUE
15 6 accuracy 4113 nonword nw_high nonword 0.679 FALSE TRUE
15 6 accuracy 2466 word low word 0.917 FALSE TRUE
15 6 accuracy 4093 nonword nw_high nonword 0.843 FALSE TRUE
15 6 accuracy 2186 word low word 1.344 FALSE TRUE
15 6 accuracy 5158 nonword nw_low nonword 0.575 FALSE TRUE
15 6 accuracy 4804 nonword nw_high nonword 1.087 FALSE TRUE
15 6 accuracy 2223 word low word 0.721 FALSE TRUE
15 6 accuracy 6369 nonword nw_very_low nonword 0.708 FALSE TRUE
15 6 accuracy 6624 nonword nw_very_low nonword 0.555 FALSE TRUE
15 6 accuracy 6192 nonword nw_very_low nonword 0.536 FALSE TRUE
15 6 accuracy 5005 nonword nw_low nonword 0.722 FALSE TRUE
15 6 accuracy 4799 nonword nw_high nonword 1.303 FALSE TRUE
15 6 accuracy 3599 word very_low word 1.073 FALSE TRUE
15 6 accuracy 3378 word very_low word 0.969 FALSE TRUE
15 6 accuracy 4526 nonword nw_high nonword 0.951 FALSE TRUE
15 6 accuracy 4364 nonword nw_high nonword 0.898 FALSE TRUE
15 6 accuracy 5302 nonword nw_low nonword 2.769 FALSE TRUE
15 6 accuracy 4500 nonword nw_high nonword 0.618 FALSE TRUE
15 6 accuracy 1107 word high word 0.65 FALSE TRUE
15 6 accuracy 5507 nonword nw_low nonword 0.629 FALSE TRUE
15 6 accuracy 1594 word high word 0.629 FALSE TRUE
15 6 accuracy 3597 word very_low nonword 1.999 FALSE FALSE
15 6 accuracy 3231 word very_low nonword 0.753 FALSE FALSE
15 6 accuracy 4202 nonword nw_high nonword 0.806 FALSE TRUE
15 6 accuracy 2516 word low word 0.793 FALSE TRUE
15 6 accuracy 1066 word high word 1.375 FALSE TRUE
15 6 accuracy 2252 word low word 0.812 FALSE TRUE
15 6 accuracy 2371 word low word 0.677 FALSE TRUE
15 6 accuracy 2600 word low word 0.563 FALSE TRUE
15 6 accuracy 1286 word high word 0.552 FALSE TRUE
15 6 accuracy 1675 word high word 0.636 FALSE TRUE
15 6 accuracy 4188 nonword nw_high nonword 0.909 FALSE TRUE
15 6 accuracy 3123 word very_low nonword 0.67 FALSE FALSE
15 6 accuracy 2209 word low word 0.901 FALSE TRUE
15 6 accuracy 1585 word high word 0.544 FALSE TRUE
15 6 accuracy 1463 word high word 0.533 FALSE TRUE
15 6 accuracy 2199 word low word 0.898 FALSE TRUE
15 6 accuracy 1080 word high word 0.544 FALSE TRUE
15 6 accuracy 5004 nonword nw_low nonword 0.658 FALSE TRUE
15 7 speed 1106 word high word 0.789 FALSE TRUE
15 7 speed 1392 word high word 0.407 FALSE TRUE
15 7 speed 3462 word very_low word 0.396 FALSE TRUE
15 7 speed 5482 nonword nw_low nonword 0.69 FALSE TRUE
15 7 speed 6644 nonword nw_very_low nonword 0.603 FALSE TRUE
15 7 speed 5705 nonword nw_low nonword 0.51 FALSE TRUE
15 7 speed 6007 nonword nw_very_low nonword 0.51 FALSE TRUE
15 7 speed 1657 word high word 0.501 FALSE TRUE
15 7 speed 3211 word very_low word 0.658 FALSE TRUE
15 7 speed 5160 nonword nw_low word 0.397 FALSE FALSE
15 7 speed 2651 word low word 0.457 FALSE TRUE
15 7 speed 3254 word very_low word 0.49 FALSE TRUE
15 7 speed 6498 nonword nw_very_low nonword 0.563 FALSE TRUE
15 7 speed 2374 word low word 0.532 FALSE TRUE
15 7 speed 3221 word very_low word 0.429 FALSE TRUE
15 7 speed 3660 word very_low word 0.532 FALSE TRUE
15 7 speed 2105 word low word 0.377 FALSE TRUE
15 7 speed 6054 nonword nw_very_low nonword 0.607 FALSE TRUE
15 7 speed 4320 nonword nw_high nonword 0.513 FALSE TRUE
15 7 speed 3078 word very_low nonword 0.573 FALSE FALSE
15 7 speed 3368 word very_low word 0.552 FALSE TRUE
15 7 speed 2655 word low word 0.595 FALSE TRUE
15 7 speed 3088 word very_low word 0.429 FALSE TRUE
15 7 speed 2474 word low word 0.46 FALSE TRUE
15 7 speed 5670 nonword nw_low nonword 0.627 FALSE TRUE
15 7 speed 4245 nonword nw_high nonword 0.554 FALSE TRUE
15 7 speed 4336 nonword nw_high nonword 0.532 FALSE TRUE
15 7 speed 4622 nonword nw_high nonword 0.564 FALSE TRUE
15 7 speed 6681 nonword nw_very_low nonword 0.461 FALSE TRUE
15 7 speed 1811 word high word 0.481 FALSE TRUE
15 7 speed 1608 word high word 0.533 FALSE TRUE
15 7 speed 6061 nonword nw_very_low nonword 0.575 FALSE TRUE
15 7 speed 3206 word very_low word 0.679 FALSE TRUE
15 7 speed 6375 nonword nw_very_low nonword 0.904 FALSE TRUE
15 7 speed 1337 word high nonword 0.617 FALSE FALSE
15 7 speed 5602 nonword nw_low nonword 0.55 FALSE TRUE
15 7 speed 5702 nonword nw_low nonword 0.448 FALSE TRUE
15 7 speed 6264 nonword nw_very_low nonword 0.529 FALSE TRUE
15 7 speed 6351 nonword nw_very_low nonword 0.563 FALSE TRUE
15 7 speed 4427 nonword nw_high nonword 0.492 FALSE TRUE
15 7 speed 5411 nonword nw_low word 0.56 FALSE FALSE
15 7 speed 5606 nonword nw_low nonword 0.575 FALSE TRUE
15 7 speed 3734 word very_low nonword 0.472 FALSE FALSE
15 7 speed 6260 nonword nw_very_low word 0.707 FALSE FALSE
15 7 speed 1616 word high word 0.522 FALSE TRUE
15 7 speed 6060 nonword nw_very_low nonword 0.5 FALSE TRUE
15 7 speed 6320 nonword nw_very_low nonword 0.462 FALSE TRUE
15 7 speed 4545 nonword nw_high nonword 0.471 FALSE TRUE
15 7 speed 1077 word high word 0.512 FALSE TRUE
15 7 speed 4326 nonword nw_high nonword 0.471 FALSE TRUE
15 7 speed 2218 word low nonword 0.409 FALSE FALSE
15 7 speed 1451 word high word 0.47 FALSE TRUE
15 7 speed 6243 nonword nw_very_low nonword 0.503 FALSE TRUE
15 7 speed 1131 word high word 0.533 FALSE TRUE
15 7 speed 5733 nonword nw_low nonword 0.563 FALSE TRUE
15 7 speed 4274 nonword nw_high nonword 0.471 FALSE TRUE
15 7 speed 2640 word low word 0.524 FALSE TRUE
15 7 speed 4008 nonword nw_high nonword 0.461 FALSE TRUE
15 7 speed 2245 word low word 0.452 FALSE TRUE
15 7 speed 3296 word very_low nonword 0.45 FALSE FALSE
15 7 speed 1181 word high word 0.649 FALSE TRUE
15 7 speed 1195 word high word 0.438 FALSE TRUE
15 7 speed 1443 word high word 0.45 FALSE TRUE
15 7 speed 5726 nonword nw_low nonword 0.585 FALSE TRUE
15 7 speed 5591 nonword nw_low nonword 0.4 FALSE TRUE
15 7 speed 3517 word very_low nonword 0.429 FALSE FALSE
15 7 speed 6164 nonword nw_very_low word 0.887 FALSE FALSE
15 7 speed 2232 word low word 0.491 FALSE TRUE
15 7 speed 3226 word very_low word 0.545 FALSE TRUE
15 7 speed 2555 word low word 0.523 FALSE TRUE
15 7 speed 2333 word low word 0.449 FALSE TRUE
15 7 speed 2250 word low word 0.376 FALSE TRUE
15 7 speed 2416 word low word 0.461 FALSE TRUE
15 7 speed 2778 word low word 0.481 FALSE TRUE
15 7 speed 5322 nonword nw_low nonword 0.492 FALSE TRUE
15 7 speed 5090 nonword nw_low nonword 0.524 FALSE TRUE
15 7 speed 1486 word high word 0.533 FALSE TRUE
15 7 speed 1458 word high word 0.437 FALSE TRUE
15 7 speed 4614 nonword nw_high nonword 0.565 FALSE TRUE
15 7 speed 3626 word very_low word 0.514 FALSE TRUE
15 7 speed 4744 nonword nw_high nonword 0.533 FALSE TRUE
15 7 speed 2304 word low word 0.419 FALSE TRUE
15 7 speed 1223 word high word 0.46 FALSE TRUE
15 7 speed 4301 nonword nw_high nonword 0.532 FALSE TRUE
15 7 speed 6169 nonword nw_very_low nonword 0.523 FALSE TRUE
15 7 speed 3697 word very_low nonword 0.482 FALSE FALSE
15 7 speed 2038 word low word 0.506 FALSE TRUE
15 7 speed 6541 nonword nw_very_low nonword 0.605 FALSE TRUE
15 7 speed 5287 nonword nw_low nonword 0.596 FALSE TRUE
15 7 speed 5018 nonword nw_low nonword 0.446 FALSE TRUE
15 7 speed 3724 word very_low nonword 0.542 FALSE FALSE
15 7 speed 5547 nonword nw_low nonword 0.513 FALSE TRUE
15 7 speed 4508 nonword nw_high nonword 0.522 FALSE TRUE
15 7 speed 4237 nonword nw_high nonword 0.44 FALSE TRUE
15 7 speed 4409 nonword nw_high nonword 0.387 FALSE TRUE
15 7 speed 4178 nonword nw_high nonword 0.512 FALSE TRUE
15 8 accuracy 6269 nonword nw_very_low nonword 0.811 FALSE TRUE
15 8 accuracy 5527 nonword nw_low nonword 0.67 FALSE TRUE
15 8 accuracy 6249 nonword nw_very_low nonword 0.67 FALSE TRUE
15 8 accuracy 2626 word low word 1.075 FALSE TRUE
15 8 accuracy 4416 nonword nw_high nonword 0.523 FALSE TRUE
15 8 accuracy 6204 nonword nw_very_low nonword 0.545 FALSE TRUE
15 8 accuracy 2580 word low word 0.731 FALSE TRUE
15 8 accuracy 2452 word low word 0.69 FALSE TRUE
15 8 accuracy 2383 word low word 0.722 FALSE TRUE
15 8 accuracy 2286 word low word 0.474 FALSE TRUE
15 8 accuracy 1737 word high word 0.538 FALSE TRUE
15 8 accuracy 1257 word high word 0.537 FALSE TRUE
15 8 accuracy 3463 word very_low word 0.64 FALSE TRUE
15 8 accuracy 3041 word very_low word 0.658 FALSE TRUE
15 8 accuracy 5748 nonword nw_low nonword 0.753 FALSE TRUE
15 8 accuracy 3355 word very_low word 0.691 FALSE TRUE
15 8 accuracy 1537 word high word 0.649 FALSE TRUE
15 8 accuracy 3637 word very_low word 0.691 FALSE TRUE
15 8 accuracy 6103 nonword nw_very_low nonword 0.776 FALSE TRUE
15 8 accuracy 2451 word low word 0.577 FALSE TRUE
15 8 accuracy 5599 nonword nw_low nonword 0.837 FALSE TRUE
15 8 accuracy 4378 nonword nw_high nonword 0.743 FALSE TRUE
15 8 accuracy 3508 word very_low word 0.69 FALSE TRUE
15 8 accuracy 2182 word low word 1.118 FALSE TRUE
15 8 accuracy 3185 word very_low word 0.618 FALSE TRUE
15 8 accuracy 4390 nonword nw_high word 0.6 FALSE FALSE
15 8 accuracy 1288 word high word 0.679 FALSE TRUE
15 8 accuracy 5731 nonword nw_low nonword 0.752 FALSE TRUE
15 8 accuracy 2808 word low word 0.723 FALSE TRUE
15 8 accuracy 4323 nonword nw_high nonword 0.65 FALSE TRUE
15 8 accuracy 6657 nonword nw_very_low nonword 0.899 FALSE TRUE
15 8 accuracy 6609 nonword nw_very_low nonword 0.638 FALSE TRUE
15 8 accuracy 2564 word low word 0.69 FALSE TRUE
15 8 accuracy 3566 word very_low word 1.107 FALSE TRUE
15 8 accuracy 4092 nonword nw_high nonword 0.793 FALSE TRUE
15 8 accuracy 3676 word very_low word 0.899 FALSE TRUE
15 8 accuracy 2034 word low word 0.854 FALSE TRUE
15 8 accuracy 3420 word very_low word 0.607 FALSE TRUE
15 8 accuracy 4400 nonword nw_high word 0.661 FALSE FALSE
15 8 accuracy 6585 nonword nw_very_low nonword 1.305 FALSE TRUE
15 8 accuracy 2712 word low word 0.637 FALSE TRUE
15 8 accuracy 5014 nonword nw_low nonword 1.676 FALSE TRUE
15 8 accuracy 4311 nonword nw_high nonword 0.557 FALSE TRUE
15 8 accuracy 3703 word very_low word 0.775 FALSE TRUE
15 8 accuracy 4239 nonword nw_high nonword 0.68 FALSE TRUE
15 8 accuracy 6318 nonword nw_very_low nonword 0.554 FALSE TRUE
15 8 accuracy 3548 word very_low word 0.554 FALSE TRUE
15 8 accuracy 1548 word high word 0.689 FALSE TRUE
15 8 accuracy 6012 nonword nw_very_low nonword 0.722 FALSE TRUE
15 8 accuracy 1549 word high word 0.483 FALSE TRUE
15 8 accuracy 1083 word high word 0.565 FALSE TRUE
15 8 accuracy 5135 nonword nw_low nonword 0.824 FALSE TRUE
15 8 accuracy 2439 word low word 1.115 FALSE TRUE
15 8 accuracy 1748 word high word 0.563 FALSE TRUE
15 8 accuracy 5567 nonword nw_low nonword 0.729 FALSE TRUE
15 8 accuracy 1701 word high word 0.804 FALSE TRUE
15 8 accuracy 4460 nonword nw_high nonword 0.837 FALSE TRUE
15 8 accuracy 5230 nonword nw_low nonword 0.908 FALSE TRUE
15 8 accuracy 5071 nonword nw_low nonword 0.889 FALSE TRUE
15 8 accuracy 6198 nonword nw_very_low nonword 1.125 FALSE TRUE
15 8 accuracy 3183 word very_low nonword 0.741 FALSE FALSE
15 8 accuracy 5546 nonword nw_low nonword 0.96 FALSE TRUE
15 8 accuracy 5845 nonword nw_low nonword 0.585 FALSE TRUE
15 8 accuracy 6114 nonword nw_very_low nonword 0.981 FALSE TRUE
15 8 accuracy 1547 word high word 0.534 FALSE TRUE
15 8 accuracy 6101 nonword nw_very_low nonword 0.68 FALSE TRUE
15 8 accuracy 1599 word high word 0.607 FALSE TRUE
15 8 accuracy 1287 word high word 0.826 FALSE TRUE
15 8 accuracy 6094 nonword nw_very_low nonword 0.668 FALSE TRUE
15 8 accuracy 2718 word low word 0.762 FALSE TRUE
15 8 accuracy 3471 word very_low word 0.979 FALSE TRUE
15 8 accuracy 4069 nonword nw_high nonword 0.752 FALSE TRUE
15 8 accuracy 1731 word high word 0.565 FALSE TRUE
15 8 accuracy 6629 nonword nw_very_low nonword 0.794 FALSE TRUE
15 8 accuracy 1309 word high word 0.546 FALSE TRUE
15 8 accuracy 6472 nonword nw_very_low nonword 0.732 FALSE TRUE
15 8 accuracy 4721 nonword nw_high nonword 1.073 FALSE TRUE
15 8 accuracy 3720 word very_low word 0.805 FALSE TRUE
15 8 accuracy 4372 nonword nw_high nonword 0.629 FALSE TRUE
15 8 accuracy 5680 nonword nw_low nonword 0.619 FALSE TRUE
15 8 accuracy 3717 word very_low word 0.754 FALSE TRUE
15 8 accuracy 2002 word low word 0.784 FALSE TRUE
15 8 accuracy 5763 nonword nw_low nonword 0.732 FALSE TRUE
15 8 accuracy 3603 word very_low word 0.732 FALSE TRUE
15 8 accuracy 4654 nonword nw_high nonword 1.052 FALSE TRUE
15 8 accuracy 6344 nonword nw_very_low nonword 0.628 FALSE TRUE
15 8 accuracy 5463 nonword nw_low nonword 0.616 FALSE TRUE
15 8 accuracy 2457 word low word 0.638 FALSE TRUE
15 8 accuracy 4694 nonword nw_high nonword 0.608 FALSE TRUE
15 8 accuracy 5673 nonword nw_low nonword 0.544 FALSE TRUE
15 8 accuracy 5840 nonword nw_low nonword 0.6 FALSE TRUE
15 8 accuracy 4730 nonword nw_high nonword 0.785 FALSE TRUE
15 8 accuracy 4478 nonword nw_high nonword 0.773 FALSE TRUE
15 8 accuracy 1394 word high word 0.96 FALSE TRUE
15 8 accuracy 1498 word high word 0.576 FALSE TRUE
15 8 accuracy 2440 word low word 0.475 FALSE TRUE
15 9 speed 6696 nonword nw_very_low nonword 0.707 FALSE TRUE
15 9 speed 4761 nonword nw_high nonword 0.408 FALSE TRUE
15 9 speed 6704 nonword nw_very_low nonword 0.409 FALSE TRUE
15 9 speed 2164 word low word 0.587 FALSE TRUE
15 9 speed 2054 word low word 0.43 FALSE TRUE
15 9 speed 5007 nonword nw_low word 0.657 FALSE FALSE
15 9 speed 3102 word very_low word 0.522 FALSE TRUE
15 9 speed 4331 nonword nw_high nonword 0.523 FALSE TRUE
15 9 speed 2617 word low word 0.472 FALSE TRUE
15 9 speed 4369 nonword nw_high nonword 0.741 FALSE TRUE
15 9 speed 4509 nonword nw_high nonword 0.583 FALSE TRUE
15 9 speed 5283 nonword nw_low nonword 0.448 FALSE TRUE
15 9 speed 1324 word high nonword 0.439 FALSE FALSE
15 9 speed 5720 nonword nw_low nonword 0.482 FALSE TRUE
15 9 speed 4063 nonword nw_high nonword 0.544 FALSE TRUE
15 9 speed 4010 nonword nw_high nonword 0.513 FALSE TRUE
15 9 speed 1012 word high word 0.451 FALSE TRUE
15 9 speed 2498 word low word 0.513 FALSE TRUE
15 9 speed 2569 word low word 0.419 FALSE TRUE
15 9 speed 5196 nonword nw_low nonword 0.605 FALSE TRUE
15 9 speed 6451 nonword nw_very_low nonword 0.462 FALSE TRUE
15 9 speed 4653 nonword nw_high nonword 0.503 FALSE TRUE
15 9 speed 3277 word very_low word 0.408 FALSE TRUE
15 9 speed 5549 nonword nw_low nonword 0.378 FALSE TRUE
15 9 speed 5161 nonword nw_low nonword 0.45 FALSE TRUE
15 9 speed 1025 word high nonword 0.502 FALSE FALSE
15 9 speed 2438 word low word 0.481 FALSE TRUE
15 9 speed 6376 nonword nw_very_low nonword 0.377 FALSE TRUE
15 9 speed 1387 word high word 0.512 FALSE TRUE
15 9 speed 6051 nonword nw_very_low nonword 0.346 FALSE TRUE
15 9 speed 1714 word high word 0.409 FALSE TRUE
15 9 speed 5266 nonword nw_low nonword 0.387 FALSE TRUE
15 9 speed 2794 word low word 0.522 FALSE TRUE
15 9 speed 2679 word low word 0.645 FALSE TRUE
15 9 speed 4117 nonword nw_high nonword 0.5 FALSE TRUE
15 9 speed 4355 nonword nw_high nonword 0.503 FALSE TRUE
15 9 speed 3540 word very_low word 0.564 FALSE TRUE
15 9 speed 6199 nonword nw_very_low nonword 0.513 FALSE TRUE
15 9 speed 4004 nonword nw_high nonword 0.368 FALSE TRUE
15 9 speed 6326 nonword nw_very_low nonword 0.432 FALSE TRUE
15 9 speed 3166 word very_low nonword 0.515 FALSE FALSE
15 9 speed 2509 word low word 0.535 FALSE TRUE
15 9 speed 2349 word low word 0.43 FALSE TRUE
15 9 speed 1200 word high nonword 0.357 FALSE FALSE
15 9 speed 3583 word very_low word 0.425 FALSE TRUE
15 9 speed 6591 nonword nw_very_low word 0.491 FALSE FALSE
15 9 speed 4168 nonword nw_high nonword 0.596 FALSE TRUE
15 9 speed 4789 nonword nw_high nonword 0.494 FALSE TRUE
15 9 speed 5236 nonword nw_low nonword 0.461 FALSE TRUE
15 9 speed 2202 word low nonword 0.399 FALSE FALSE
15 9 speed 3130 word very_low word 0.513 FALSE TRUE
15 9 speed 5753 nonword nw_low nonword 0.504 FALSE TRUE
15 9 speed 1187 word high word 0.524 FALSE TRUE
15 9 speed 4156 nonword nw_high word 0.452 FALSE FALSE
